l0,l1,w0,w1,x0,x1,y0,y1,r0,r1,min_distance,result
0.5698666182773419,0.18330063101158395,0.6834924557730434,0.2509520350777643,0.18885089080125284,0.5194908155949263,0.02830057395779123,0.3511248840221737,0.6327942924488494,0.8529876971103734,3.000032963469796,49.314131708053786
0.08864802084132806,0.7461059934844396,0.6420129678460404,0.20163350542127895,0.8289987915844784,0.2990390847889979,0.9624113052215291,0.23393347607274684,0.5936132872759948,0.773744150228907,3.6818252028737306,90.35310237484927
0.6372474665720995,0.4496923589379286,0.6492184220394938,0.3463116640076408,0.6629654528708869,0.7521651643747621,0.15011816819389723,0.31465155518248206,0.5453816382594746,0.6300312573387129,2.691847747105856,35.45406918281754
0.12897258922810445,0.37189558470543815,0.6386208766846485,0.21237505044789348,0.7529939857641277,0.5689711566306871,0.4944535578624034,0.31465155518248206,0.6596590740871748,0.5211885203437767,2.1197515672639726,16.680712807694764
0.1333159872689865,0.3845870096427909,0.6494947826425559,0.21234287170540378,0.7568658924148606,0.7650435660401066,0.5192175363064643,0.31554065518640595,0.6602279000658108,0.5138051736529959,1.6686511560671242,7.638276217065048
0.12932612078597827,0.4496923589379286,0.6492184220394938,0.20987267285307912,0.752858059818203,0.7521781282809485,0.4938405599774789,0.3110117034234588,0.5453816382594746,0.6297013510125042,1.746637698075395,8.865893730707194
0.13732365571183508,0.37104039347194745,0.6488870472724555,0.14539838801365793,0.7529939857641277,0.5689711566306871,0.4944535578624034,0.31472056975244717,0.6596590740871748,0.5203286138616974,2.1364911777601256,17.10965240790132
0.2151879356156228,0.38516706055103117,0.6616301922380576,0.15264375781744222,0.7497992831808467,0.7742438232959589,0.974032147083721,0.3109897341039174,0.598203309195087,0.7744538092971983,3.4764312435838747,76.40879107533057
0.050797254729451846,0.4450046915597903,0.6496235390373699,0.2088394356214373,0.7546999267176528,0.7485400203186724,0.5015615243634169,0.3109897341039174,0.5498082665878172,0.5256031414512565,3.217738908311741,60.81205249652348
0.050395714639018964,0.4450046915597903,0.6496337751144493,0.2089196555411096,0.8241376695953503,0.30364086606050306,0.5036032937706196,0.3109897341039174,0.5498082665878172,0.5256031414512565,3.218944503155807,60.879798814115475
0.1333159872689865,0.3845870096427909,0.6490693022321078,0.25257223445595445,0.7511261012200623,0.8626814309278941,0.5156319245057676,0.24592678962006753,0.5548650879017867,0.4426874393236571,3.99631106582818,114.50840782886081
0.6372474665720995,0.4496923589379286,0.6492184220394938,0.3459603799354529,0.6620129919402673,0.790065665625033,0.15011816819389723,0.3200343265161351,0.5452005469835561,0.6300312573387129,2.998670023991481,49.246692717768546
0.31745183362704865,0.21938046950793277,0.6461701347672837,0.2937767011295996,0.7279599291825849,0.11933103052804489,0.26666661116779816,0.34717895869963616,0.5476301820627986,0.8952739987908931,3.570387299529023,82.61236715605743
0.8061036117675674,0.2557689275205698,0.701976036551421,0.29519163474175275,0.6420684073773208,0.7136374472861916,0.42258663402346397,0.364738183429973,0.6531633874767072,0.7065724548330907,3.512716635256592,78.76993076833759
0.8168781940087612,0.5093444818991141,0.7304731509120179,0.3760259671855707,0.635474035248651,0.7033754875820915,0.26002471414487055,0.36843633228162637,0.6488895212290853,0.6302090682375208,3.3070071779030927,65.95209288804142
0.8061036117675674,0.23460334662436405,0.701976036551421,0.3143909164660447,0.6420684073773208,0.5620828326249153,0.3976718042601528,0.364738183429973,0.6530833367104574,0.7092986460439663,3.296843323292351,65.35414051570103
0.3262400193345778,0.22958523525217522,0.6532356523737515,0.295009576545089,0.703908994781246,0.44217859121163483,0.40504829074361764,0.36464490720734344,0.6530926244959848,0.6283679202858484,2.8399496064779086,41.77014757621353
0.8061036117675674,0.2557689275205698,0.7014690237807818,0.29519163474175275,0.6764969198527548,0.573438730681847,0.4225867995072391,0.364747140492867,0.6531633874767072,0.7066071774225775,3.461983767006081,75.4807322153177
0.330138107774839,0.13208041769496623,0.6422117276934082,0.2950018631684254,0.703908994781246,0.44217859121163483,0.2658789000276995,0.36849822779539004,0.6471399633288613,0.6318750220630723,2.9727348798573123,47.97400708605312
0.6863624594219576,0.40924723599806845,0.6737549354447524,0.3234650116833858,0.24686611276114845,0.05849539831400517,0.1952218308969168,0.381927013075574,0.7815305071642727,0.5105094067265925,2.0084461975820105,22.741691805207328
